"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000166682",72.265632333778,0.615215963377041,0.496071822346194,1.24017518364044,0.21491060521447,0.99994554552831
"ENSG00000086827",134.800648379459,0.101819193447538,0.574108954053741,0.177351690351806,0.859232151220349,0.99994554552831
"ENSG00000256167",10.6331547943781,0.205523485800998,0.660873956123446,0.310987418851482,0.755810186048146,0.99994554552831
"ENSG00000048028",137.644118886359,-0.260902128469275,0.432109663469423,-0.603786840531367,0.545985369583605,0.99994554552831
"ENSG00000149305",7.28665174456485,0.580452181598987,1.21463068279921,0.477883680874328,0.6327329970804,0.99994554552831
"ENSG00000109906",67.3919051952739,-0.241136766871187,0.799625450007176,-0.301562146213609,0.762985868209563,0.99994554552831
"ENSG00000180425",70.4881691016005,0.18862262032812,0.484659163660847,0.389186121858027,0.697138468946475,0.99994554552831
"ENSG00000255663",5.89225007165209,-0.257108318058904,0.811392579201069,-0.316872898088449,0.751340047312746,0.99994554552831
"ENSG00000076043",276.310369062543,-0.150282046409113,0.521160316783061,-0.288360494016028,0.773070805118041,0.99994554552831
"ENSG00000182985",63.3584722454865,0.0343954787938284,0.987928697428715,0.0348157502493344,0.972226661362692,0.99994554552831
"ENSG00000137656",168.457273051297,-0.089200608096329,0.513336028327204,-0.17376650609739,0.862048968148289,0.99994554552831
"ENSG00000109917",365.086916720536,-0.102737131633243,0.457967420033088,-0.224332839278873,0.822498325243624,0.99994554552831
"ENSG00000160584",262.22351228248,0.234547980062437,0.556255349944972,0.421655234571029,0.673276683658352,0.99994554552831
"ENSG00000168092",475.572266052781,-0.300601803644254,0.465327071720856,-0.646001107420162,0.518278638222558,0.99994554552831
"ENSG00000149577",408.614256846317,-0.202250073795743,0.663694021274439,-0.304733909471382,0.760568821155969,0.99994554552831
"ENSG00000149591",148.804877249281,-0.568393511757945,0.551958784308114,-1.02977528017863,0.303115507455327,0.99994554552831
"ENSG00000160613",153.641956736417,-0.242863332765618,0.540448897502911,-0.449373352203591,0.653162351113883,0.99994554552831
"ENSG00000167257",158.642473892109,0.0902387325770874,0.494798413037413,0.182374741307556,0.855288646893483,0.99994554552831
"ENSG00000186318",128.737383017081,-0.00456244490124292,0.57509423075512,-0.00793338666474233,0.993670139664176,0.99994554552831
"ENSG00000110274",335.751953078607,-0.10925729271945,0.473469516130425,-0.23075887464179,0.817502132250074,0.99994554552831
"ENSG00000177103",9.83515922546998,0.286731037197104,0.988883120454019,0.289954425620552,0.771851103561013,0.99994554552831
"ENSG00000137747",33.3649252238333,1.32318566169004,1.07790097904229,1.22755771394296,0.21961304390096,0.99994554552831
"ENSG00000177098",7.47292428818396,0.0253179627640378,1.33043514667718,0.0190298360857877,0.984817303961486,0.99994554552831
"ENSG00000160588",12.5343127498449,-0.228205168311041,0.848253096150884,-0.269029573067953,0.787906925314713,0.99994554552831
"ENSG00000110344",239.519470157346,0.231031951291151,0.784578433598879,0.294466354665655,0.768401569373715,0.99994554552831
"ENSG00000118058",136.048279881657,0.94378758209655,0.863455590463142,1.09303546415203,0.274378229107251,0.99994554552831
"ENSG00000149582",65.419559049058,-0.719970443369457,0.675211518431726,-1.06628874614238,0.286293135197113,0.99994554552831
"ENSG00000118096",129.285276525313,-0.198718819173479,0.534337900512376,-0.371897293796543,0.709969320096365,0.99994554552831
"ENSG00000095139",1024.81821243493,-0.0746088093648587,0.520270014179838,-0.143404015859867,0.885971111559009,0.99994554552831
"ENSG00000019144",892.929255681163,-0.262535234621053,0.633293791848999,-0.414555200130007,0.678467549762136,0.99994554552831
"ENSG00000118094",4.37214840993361,-0.00362962179998518,1.27016609819771,-0.00285759618772331,0.997719971223871,0.99994554552831
"ENSG00000110367",406.083486704309,0.27786556577297,0.829166775564083,0.335114206166712,0.737538936876811,0.99994554552831
"ENSG00000278376",18.5307502393481,0.139760007155958,0.731536684082151,0.191049895647152,0.848486501965972,0.99994554552831
"ENSG00000186174",272.424846909094,-0.308036934474625,0.912909167632012,-0.337423421076644,0.735797731369342,0.99994554552831
"ENSG00000110375",13.3363149387695,-0.772424725034144,0.841190611443235,-0.918251719082897,0.358487097594132,0.99994554552831
"ENSG00000186166",173.766126530052,-0.223120226377861,0.455870957057974,-0.489437247368856,0.624532171407685,0.99994554552831
"ENSG00000118181",6125.89072349753,0.00967126618852829,0.583173024685562,0.01658387095964,0.986768591899911,0.99994554552831
"ENSG00000196655",339.063741405892,-0.171735536011604,0.573939867603565,-0.299222175885204,0.764770530070625,0.99994554552831
"ENSG00000137700",116.980672181278,-0.270374159045079,0.460106092294501,-0.58763438166348,0.556777728306953,0.99994554552831
"ENSG00000149428",312.750366860753,-0.253023941292503,0.604121207107848,-0.418829761835083,0.675340552264069,0.99994554552831
"ENSG00000160695",639.72874072675,-0.129721398169764,0.535586594328089,-0.242204341078595,0.80862183148728,0.99994554552831
"ENSG00000256269",222.787419386322,-0.369159310598456,0.467576227799389,-0.789516850195475,0.429809985310336,0.99994554552831
"ENSG00000188486",202.399426325936,-0.767093651157336,0.590421185769433,-1.29923124312971,0.193864582413719,0.99994554552831
"ENSG00000172269",315.075677191775,-0.34148516025906,0.490198401032157,-0.69662642623891,0.486036613388316,0.99994554552831
"ENSG00000172375",62.485221112016,-1.22086980071605,0.823005869622777,-1.48342781719848,0.137960781299023,0.99994554552831
"ENSG00000172273",177.445235970374,-0.106080535449569,0.415640767304869,-0.255221681302884,0.798551886187168,0.99994554552831
"ENSG00000160703",302.178352680808,-0.324333863187374,0.54763835641542,-0.592240954980416,0.553689248153911,0.99994554552831
"ENSG00000248712",9.51775062104964,-0.744863483192598,1.00229743066398,-0.74315613350336,0.457387157962344,0.99994554552831
"ENSG00000110395",187.746757028357,-0.0728287063729126,0.582851154415403,-0.124952495712151,0.900561158426264,0.99994554552831
"ENSG00000076706",208.559306355913,-0.401749129703548,1.00745735851934,-0.398775319179761,0.690058764283833,0.99994554552831
"ENSG00000173456",143.92584631678,-0.206722620209002,0.614886362302874,-0.336196463090811,0.736722719888719,0.99994554552831
"ENSG00000036672",29.4509558409685,-0.803971095522877,0.788252355779575,-1.01994125311272,0.307756323108336,0.99994554552831
"ENSG00000245248",16.7439658214683,-0.11614191164366,0.805340861734705,-0.144214601744522,0.885331010951979,0.99994554552831
"ENSG00000110400",101.051102485679,-0.565244231328193,0.764642938204811,-0.73922638016542,0.459769544608715,0.99994554552831
"ENSG00000184232",273.670991287361,-1.23739108128156,0.781007391531868,-1.58435258705367,0.113113505026904,0.99994554552831
"ENSG00000196914",797.5133504475,-0.389103828373266,0.61480907391018,-0.632885630491055,0.526808332136948,0.99994554552831
"ENSG00000149403",15.9697494221654,0.423131612197987,0.98723795063131,0.42860144499855,0.668213293775613,0.99994554552831
"ENSG00000285509",4.64310507326342,-0.76015394694927,0.965127412652473,-0.787620304826001,0.430918834148627,0.99994554552831
"ENSG00000109927",16.1509398506658,-0.767848823253011,0.676553650328293,-1.13494151259167,0.256399824937163,0.99994554552831
"ENSG00000109929",240.345406814726,-0.190527060186804,0.485141893071249,-0.392724402711646,0.694523045088647,0.99994554552831
"ENSG00000232460",11.9074853007942,-0.0483392460901083,1.01991105478841,-0.047395550683718,0.962197975077187,0.99994554552831
"ENSG00000137642",52.6236117796989,-0.406983314790787,0.786361151613385,-0.517552671512034,0.60477041053755,0.99994554552831
"ENSG00000255248",376.878335363098,-0.347390119669159,0.929745197429536,-0.373640133479138,0.708672070840168,0.99994554552831
"ENSG00000154127",11.7164803230441,0.0374141996337015,1.2492772984602,0.0299486748697158,0.976107986308263,0.99994554552831
"ENSG00000109971",10732.0965426196,-0.336721740936733,0.691165201726475,-0.487179823428073,0.626130902403171,0.99994554552831
"ENSG00000166250",7.57052794336756,-0.97993372672514,1.4431128038148,-0.679041668908161,0.497111460226743,0.99994554552831
"ENSG00000023171",47.1437508203047,-1.12519617241005,0.89736945656123,-1.25388285079578,0.209884589172691,0.99994554552831
"ENSG00000166257",18.1741307066993,0.0623270922209329,0.984365105757574,0.0633170475633282,0.949514041008347,0.99994554552831
"ENSG00000166261",140.938832275078,0.0348047306004747,0.404299435693801,0.0860865178818462,0.931397641007317,0.99994554552831
"ENSG00000110002",141.145610919607,-0.50074644511022,0.701808899381231,-0.71350825780596,0.475531305046543,0.99994554552831
"ENSG00000154144",243.819160355896,-0.616159589241405,0.462248024215347,-1.33296316471513,0.182543892183919,0.99994554552831
"ENSG00000110013",209.170693224635,0.100534733712939,0.601816896317544,0.167052029160531,0.867329110703036,0.99994554552831
"ENSG00000064199",4.85638364638984,-0.491979083266185,1.19695560416754,-0.411025339246686,0.681053954485414,0.99994554552831
"ENSG00000154146",7.09633777156519,-0.483791973286134,0.94294728837965,-0.513063645495473,0.607906800788376,0.99994554552831
"ENSG00000120458",185.077593261185,-0.0158115100889799,0.444392091055179,-0.0355800888612499,0.971617185054933,0.99994554552831
"ENSG00000245498",15.1578064345248,-0.653164595114442,0.87054944804507,-0.750290057137141,0.453080029633623,0.99994554552831
"ENSG00000154134",105.053995384234,-0.254266812728612,0.58812340523952,-0.432335816706799,0.665497359148152,0.99994554552831
"ENSG00000154133",6.7664969426252,-0.469151688160297,0.964737116421747,-0.486300029484095,0.626754458336813,0.99994554552831
"ENSG00000149548",16.2546557934522,-0.217312921670225,0.727795584479122,-0.298590601955568,0.765252437057616,0.99994554552831
"ENSG00000150433",148.721829091993,-0.0930110349937264,0.505737699647809,-0.183911610818214,0.854082796060798,0.99994554552831
"ENSG00000254880",5.56511592721985,0.789050872569281,1.11937552998583,0.704902734991242,0.480870768016845,0.99994554552831
"ENSG00000165495",896.369026501835,-0.138344564519217,0.477756605312282,-0.289571223047327,0.772144284851264,0.99994554552831
"ENSG00000149557",53.94483310918,-0.946794919314318,0.671182414277949,-1.41063725624109,0.158351600314941,0.99994554552831
"ENSG00000134910",1065.54026785179,0.0931510009009696,0.578241006696719,0.161093730507124,0.872019578084992,0.99994554552831
"ENSG00000149554",44.6615834941582,-0.304622814113697,0.659473174879983,-0.461918430827965,0.644139816361446,0.99994554552831
"ENSG00000198331",6.78103272229629,-0.361239822775167,0.964332570798076,-0.374600872887874,0.707957323761305,0.99994554552831
"ENSG00000064309",35.3676032158294,0.659452406638026,0.590246547521702,1.11724907059076,0.263887844739485,0.99994554552831
"ENSG00000254759",10.8548585553578,0.0584225884805246,0.706894855772201,0.0826467868643699,0.934132397963367,0.99994554552831
"ENSG00000165526",376.585793131444,0.0401535721754769,0.549985868550777,0.0730083707082917,0.941799456427439,0.99994554552831
"ENSG00000197798",117.562075322855,-0.221265958407287,0.609649632126542,-0.362939542234251,0.716650047418324,0.99994554552831
"ENSG00000182934",1072.31499715735,-0.658105493544878,0.512307291230475,-1.28459130840051,0.198935137519053,0.99994554552831
"ENSG00000110074",269.948566869431,-0.455931989260072,0.431553162916514,-1.05649089947297,0.290743996414575,0.99994554552831
"ENSG00000150455",49.8324796787476,-0.418672060512445,0.642964910509769,-0.65115849040736,0.514944182697066,0.99994554552831
"ENSG00000255062",19.0729783246578,-1.00880358868749,0.646328635083585,-1.56082143653905,0.118565888094273,0.99994554552831
"ENSG00000110063",120.705918361321,-0.101765784555889,0.45088173631714,-0.225703940432641,0.821431693144036,0.99994554552831
"ENSG00000149571",60.292462282511,-0.799752665372336,0.713490622341211,-1.12090143910801,0.262329818263963,0.99994554552831
"ENSG00000254612",210.232726848279,-0.188697338975466,0.509160573558386,-0.370604773375737,0.710931926229324,0.99994554552831
"ENSG00000134954",1634.9038036597,0.334725138662231,0.588309724950758,0.568960743748113,0.569382780907547,0.99994554552831
"ENSG00000134909",271.136363966558,-0.133124905120825,0.61602513574385,-0.216103040925557,0.828907429403708,0.99994554552831
"ENSG00000151715",5.92894034188784,-0.64986025147954,1.0020233398685,-0.64854801841724,0.516630563846487,0.99994554552831
"ENSG00000170322",285.626093969203,-0.0138872377488036,0.497429937003467,-0.0279179774190125,0.97772757012472,0.99994554552831
"ENSG00000170325",162.010137088315,0.17654866593219,0.443797620536612,0.397813457671807,0.69076769647558,0.99994554552831
"ENSG00000084234",1791.71119009583,-0.646630253810404,0.514903508140508,-1.2558280213425,0.209178329772673,0.99994554552831
"ENSG00000149418",10.0372345991793,-0.867790259841249,1.21094435192566,-0.71662274031113,0.473606909100271,0.99994554552831
"ENSG00000196323",415.409455514025,-0.227171171299148,0.506360642468375,-0.448635127311135,0.653694889369251,0.99994554552831
"ENSG00000175773",20.6582337438073,0.113549910081435,0.68516669621277,0.165725962322859,0.868372613599385,0.99994554552831
"ENSG00000166106",12.6203493063001,1.46121486971552,0.998859079518941,1.46288390392291,0.143499149098739,0.99994554552831
"ENSG00000120451",518.7228579271,-0.394938448291392,0.589526393480909,-0.669924964613449,0.502905624521757,0.99994554552831
"ENSG00000182667",12.1004209904891,-0.232280344066218,1.15133356580976,-0.201748955267233,0.840112988660129,0.99994554552831
"ENSG00000183715",6.14544368572972,1.02151155001875,1.310258063684,0.77962622656686,0.43561091404296,0.99994554552831
"ENSG00000080854",36.1498322522608,-1.50738763213945,1.07160271081098,-1.40666649769734,0.159526304530133,0.99994554552831
"ENSG00000204241",13.198034070857,-0.636405327101713,0.748174593307728,-0.850610716795559,0.394985634302694,0.99994554552831
"ENSG00000166086",120.03148078263,-0.234235407099908,0.730899557236308,-0.320475508270389,0.748607893690322,0.99994554552831
"ENSG00000151503",134.974498281982,-0.150176629041104,0.505266944799195,-0.297222350654242,0.76629675913392,0.99994554552831
"ENSG00000151502",364.700874454351,-0.27506114762251,0.459798057396732,-0.598221639255811,0.549692054512524,0.99994554552831
"ENSG00000151500",170.563155613225,-0.339352855711798,0.512254990247534,-0.662468618505432,0.507670940145125,0.99994554552831
"ENSG00000151498",195.743554118655,-0.475758859976976,0.486756494550725,-0.977406291036959,0.328368049732961,0.99994554552831
"ENSG00000149328",171.687423223854,-0.659138347016137,0.731972452863329,-0.900496110799962,0.367856294104634,0.99994554552831
"ENSG00000109956",6.64126676894721,-1.10564494926075,1.29744934259072,-0.852168106273053,0.394120795667019,0.99994554552831
"ENSG00000261456",4.07193275924808,-0.245152010188481,1.55021883643196,-0.158140260218185,0.874346276675026,0.99994554552831
"ENSG00000015171",963.465264504322,-0.0998469305100555,0.44663489644302,-0.223553804920377,0.823104512212739,0.99994554552831
"ENSG00000151240",1362.77724521289,0.425677490986049,0.431154243383374,0.98729746376993,0.323496833647471,0.99994554552831
"ENSG00000107929",755.080872975926,0.0751168231489379,0.288003114311761,0.260819482207489,0.794231719686464,0.99994554552831
"ENSG00000229869",5.56939545174811,0.795659956192672,1.06670632075913,0.745903479437935,0.455725723236457,0.99994554552831
"ENSG00000205740",63.4989927333279,0.342664429987251,0.486761562803641,0.703967725006014,0.481452873306246,0.99994554552831
"ENSG00000107937",586.36718725642,0.280252299929973,0.39117460108495,0.716437874935321,0.473721015194603,0.99994554552831
"ENSG00000232656",177.412115792745,0.15750830579545,0.585369419429079,0.269075049989919,0.787871929829409,0.99994554552831
"ENSG00000067064",33.7445954161653,0.0937012880332026,0.710429129502,0.131893927405378,0.895068191895418,0.99994554552831
"ENSG00000047056",632.954598664443,-0.140179269089061,0.332053928752665,-0.422158140443131,0.672909592930705,0.99994554552831
"ENSG00000185736",6.35566806351832,0.359007056589646,1.7949677131216,0.200007528806912,0.841474692956353,0.99994554552831
"ENSG00000107959",34.3122189832773,0.171262127643422,0.860106676705278,0.199117309842842,0.842170981045274,0.99994554552831
"ENSG00000067082",1006.76525224188,0.351295366860355,0.305017324891388,1.15172266685326,0.249435054795284,0.99994554552831
"ENSG00000236990",59.8952430323508,-0.531599588934559,0.603807177220527,-0.88041283540491,0.378635705704388,0.99994554552831
"ENSG00000165568",12.5602294811778,0.389831367557796,0.7703075420211,0.506072375372275,0.61280584244867,0.99994554552831
"ENSG00000151632",5.83995975756582,1.2668319712805,1.07402595468112,1.17951709244925,0.238192334639453,0.99994554552831
"ENSG00000196139",5.70254366712118,-0.770747216140379,1.09324035593454,-0.705011676486749,0.48080296970363,0.99994554552831
"ENSG00000173848",355.750211071565,0.700263154286078,0.457720920795477,1.52989108094313,0.12604369142706,0.99994554552831
"ENSG00000196372",404.544690211935,-0.338694205474001,0.359699547299441,-0.941603090737412,0.346395886764177,0.99994554552831
"ENSG00000108021",737.712495668285,-0.112121294017156,0.56225878473022,-0.199412258309051,0.841940272301148,0.99994554552831
"ENSG00000057608",2855.08685436939,-0.0742307937277474,0.362870529944065,-0.204565506433354,0.837911607318288,0.99994554552831
"ENSG00000134461",187.082370202506,0.114334793761465,0.363672175945883,0.314389720533579,0.753225062478747,0.99994554552831
"ENSG00000134452",738.768721714537,-0.0771615305834228,0.336719444334348,-0.22915674126263,0.818747093434701,0.99994554552831
"ENSG00000232807",5.286744452418,-0.0378937156524287,1.14635297622139,-0.0330558880540739,0.97363001974204,0.99994554552831
"ENSG00000134453",804.436591654943,0.195141375583389,0.304870931285275,0.640078654795693,0.522121465260871,0.99994554552831
"ENSG00000170525",887.185297542337,0.174700196794544,0.357634820462839,0.488487660593152,0.625204463827958,0.99994554552831
"ENSG00000215244",38.6211794113733,0.933705591257624,0.574600836480284,1.62496385660877,0.104170260365215,0.99994554552831
"ENSG00000065675",53.1453318627627,-0.19697355472006,0.725278016062327,-0.271583517434413,0.785942274443796,0.99994554552831
"ENSG00000237943",70.3923809510448,-0.130291632362687,0.607707128740423,-0.214398723004515,0.830236137408634,0.99994554552831
"ENSG00000287277",7.37039647071983,-0.181336763647306,1.8502019661613,-0.0980091724924134,0.921925009841574,0.99994554552831
"ENSG00000198879",148.426367023727,0.352685454711089,0.975874995299581,0.361404336016233,0.717797207072499,0.99994554552831
"ENSG00000123243",131.254557413545,-1.51700236578758,0.97584532848402,-1.55455206015512,0.120052788769403,0.99994554552831
"ENSG00000151655",27.050395331404,-0.469984553203579,0.718497543478173,-0.654121308374182,0.513033654303736,0.99994554552831
"ENSG00000151657",376.882334432347,0.00309734571340149,0.560240750041267,0.00552859768443003,0.995588839736188,0.99994554552831
"ENSG00000165629",2200.75086442364,-0.208888400936931,0.352792354541971,-0.592100135526267,0.553783536186369,0.99994554552831
"ENSG00000165632",142.87432740077,-0.034392160415584,0.341416921812609,-0.100733614001888,0.9197619269674,0.99994554552831
"ENSG00000048740",170.630118475432,0.314789655843693,1.09153931841521,0.288390578821045,0.773047778550727,0.99994554552831
"ENSG00000148429",211.331042967777,-0.0972349560491443,0.387785616934942,-0.250744101386971,0.802011961643173,0.99994554552831
"ENSG00000134463",336.743150728984,-0.0708464176054537,0.316653327963204,-0.22373495349364,0.82296354634572,0.99994554552831
"ENSG00000148426",4.76490459550071,1.3954254482668,1.35609065108908,1.02900602341453,0.303476844404096,0.99994554552831
"ENSG00000225778",5.6042128950109,-0.123823102987896,1.01554028565453,-0.121928302340159,0.902955800824876,0.99994554552831
"ENSG00000151461",582.491446190366,0.237305120890895,0.34982169759755,0.678360211846839,0.497543330131591,0.99994554552831
"ENSG00000181192",324.414917578493,-0.222273197438376,0.35975842890148,-0.617840138220209,0.536680722066536,0.99994554552831
"ENSG00000065665",105.36669508562,0.0355363971709505,0.469672203233107,0.0756621254703316,0.939687909078448,0.99994554552831
"ENSG00000165609",264.091595818676,0.0623396541685326,0.375907829872547,0.165837604898172,0.868284751430549,0.99994554552831
"ENSG00000151465",406.714610840069,-0.0513388539569788,0.354437791082729,-0.144845880570889,0.88483255671643,0.99994554552831
"ENSG00000183049",71.5717826735371,-0.913745769429241,1.02290087608676,-0.893288676147094,0.371702600558663,0.99994554552831
"ENSG00000151468",84.2940092728584,0.693704044124441,0.706734983732949,0.981561773637299,0.326315787518037,0.99994554552831
"ENSG00000065328",21.7482690487092,0.320439881215799,0.820671924456811,0.390460391864743,0.696196138265774,0.99994554552831
"ENSG00000107537",237.033453967167,-0.170043032500907,0.407906738315464,-0.416867427106341,0.676775379922643,0.99994554552831
"ENSG00000086475",474.300244095188,-0.316228210068593,0.313320954727125,-1.00927884106571,0.312840924701017,0.99994554552831
"ENSG00000165630",35.5704910243739,0.474920149727552,0.612198913948508,0.77576117648503,0.437890011003138,0.99994554552831
"ENSG00000151474",115.936146232705,-0.447405324957866,0.791029133427341,-0.565599048191014,0.571666375014722,0.99994554552831
"ENSG00000065809",191.156853821903,-0.0591705865274302,0.558653127063745,-0.105916504644712,0.915648598915296,0.99994554552831
"ENSG00000185267",71.5041023663543,0.508765846972183,0.627930611082486,0.810226222440605,0.417810169069435,0.99994554552831
"ENSG00000187522",149.896000100608,0.311567676502663,0.320254522537805,0.972875180758403,0.33061534161208,0.99994554552831
"ENSG00000272853",15.6263862363898,0.406261834827266,0.659180609983957,0.616313387672543,0.537687704705632,0.99994554552831
"ENSG00000152455",23.5107501740104,0.125688596275005,0.731809475351094,0.171750435746551,0.863633732915191,0.99994554552831
"ENSG00000152457",202.481969795995,0.181906195221035,0.477629571650343,0.38085203684625,0.703313044044694,0.99994554552831
"ENSG00000197889",4.05917015148405,-0.488067871751011,1.11420730108281,-0.438040453761787,0.661356958515973,0.99994554552831
"ENSG00000176244",7.62483876728559,0.153187783503289,1.0285053939077,0.148942129434312,0.881599297471899,0.99994554552831
"ENSG00000176236",4.98264586520115,-0.0518092425803046,0.981546814474631,-0.0527832619048694,0.957904597972935,0.99994554552831
"ENSG00000152464",27.5168560225499,-0.0415351310576427,0.448119458844232,-0.0926876310276015,0.92615172371759,0.99994554552831
"ENSG00000152465",19.5913115892587,0.350581639458924,0.670483751885522,0.522878650635492,0.60105870239693,0.99994554552831
"ENSG00000148468",162.136169104431,0.345392407594281,0.695810410413967,0.4963886748817,0.619620213775152,0.99994554552831
"ENSG00000077943",28.4273650066287,-1.47082451698873,0.982058446401071,-1.49769550109652,0.134212381258815,0.99994554552831
"ENSG00000148481",427.091379352779,0.173354681137817,0.353766769894255,0.49002533841614,0.624115968855933,0.99994554552831
"ENSG00000165983",222.017115739935,0.678350800862737,0.431399285473397,1.57244303295113,0.115847840900456,0.99994554552831
"ENSG00000165985",50.6601010386478,1.80645020834938,1.13876095401701,1.58632959970842,0.112664561130878,0.99994554552831
"ENSG00000148484",499.898910891388,-0.0771634317827902,0.389463839990851,-0.198127332654561,0.842945440335331,0.99994554552831
"ENSG00000107611",231.655927075671,-1.10385004277903,0.687388110713339,-1.60586141304292,0.108304363424969,0.99994554552831
"ENSG00000107614",197.406401616283,-0.0751002030280434,0.466421105206652,-0.161013732418411,0.872082584858599,0.99994554552831
"ENSG00000229124",75.8817277515212,0.21982863756987,0.55520425873369,0.395941915271427,0.692147878620209,0.99994554552831
"ENSG00000026025",28159.2712435876,-0.383484164229021,0.574023692454631,-0.668063303431208,0.504093185006051,0.99994554552831
"ENSG00000148488",46.563610423936,-0.701796602411062,0.728181174924546,-0.963766472655356,0.335163019327366,0.99994554552831
"ENSG00000165996",639.227135520507,0.108688706197312,0.520667069446596,0.208748954130774,0.834644222031943,0.99994554552831
"ENSG00000260589",23.8756811933311,-0.441673629561675,0.5369212130545,-0.822604171381181,0.410733125751988,0.99994554552831
"ENSG00000136738",1030.80592345445,-0.0223105474251475,0.345366578939259,-0.064599613238985,0.948492792658961,0.99994554552831
"ENSG00000148483",33.3676327521194,-0.479045529374019,0.957904398818923,-0.500097431397823,0.617006474689289,0.99994554552831
"ENSG00000260314",58.4890902053843,-0.358608403514078,0.685757558668123,-0.522937587754143,0.601017686353774,0.99994554552831
"ENSG00000165995",29.7630531917636,0.499316478616234,0.831442829450427,0.600542167097978,0.548144967449479,0.99994554552831
"ENSG00000240291",5.54233355502769,0.944330169126141,1.08647857535978,0.869165937131739,0.384756375636371,0.99994554552831
"ENSG00000241058",138.044629129227,0.462218297088889,0.400023619870449,1.15547751214936,0.247894936323248,0.99994554552831
"ENSG00000165997",250.826978713357,0.523613807560938,0.491126690996375,1.06614813888175,0.286356681472215,0.99994554552831
"ENSG00000204740",10.7096254106305,1.08795215395962,1.07381639341759,1.01316403868359,0.310981814269419,0.99994554552831
"ENSG00000120594",51.8961815616961,-1.02246861420554,0.963585782872607,-1.06110803249649,0.288640807854577,0.99994554552831
"ENSG00000078114",12.3842630814542,0.424021942487811,1.24115933532205,0.341633769670505,0.732626520140596,0.99994554552831
"ENSG00000204682",5.54495962701297,-1.6454639743245,1.32636892489656,-1.24057789913377,0.214761720539982,0.99994554552831
"ENSG00000078403",652.546024930228,0.151731122739274,0.383433080128244,0.395717350961284,0.69231355398204,0.99994554552831
"ENSG00000136770",279.882383667867,-0.649875322709084,0.437865701450993,-1.48418869200199,0.137758868879491,0.99994554552831
"ENSG00000279631",11.3954062324692,-1.12802258124298,1.13412700264616,-0.994617515155767,0.31992232551246,0.99994554552831
"ENSG00000168283",507.981232357785,-0.290060876879268,0.379073297743131,-0.76518414408556,0.444161900023964,0.99994554552831
"ENSG00000229932",139.783567377386,0.319054567487358,0.697098447763281,0.457689395968505,0.647175607437788,0.99994554552831
"ENSG00000179133",13.8963408807263,-0.379774884900459,0.694982630918083,-0.546452339965346,0.584755040366789,0.99994554552831
"ENSG00000165312",422.41869910614,-0.407201147643867,0.595837781134702,-0.683409411985257,0.494348174312462,0.99994554552831
"ENSG00000287124",7.10895234867191,-0.442703272737683,1.07902047219165,-0.410282551765202,0.681598689940309,0.99994554552831
"ENSG00000120549",640.457952112029,0.751286086823223,0.578823770482766,1.29795306470675,0.194303463779537,0.99994554552831
"ENSG00000107863",435.552539924315,0.170832208531792,0.426978648210519,0.400095436265385,0.689086225467448,0.99994554552831
"ENSG00000099256",4.48044759707143,-0.7758497370191,1.48184792059646,-0.52356906956202,0.60057829927812,0.99994554552831
"ENSG00000151025",11.9969851954609,0.0403915427310877,0.979916570364109,0.0412193690286097,0.96712101254222,0.99994554552831
"ENSG00000095777",15.6080576231954,-1.00700574953713,1.20007657408274,-0.839117912377233,0.401403145342103,0.99994554552831
"ENSG00000136750",4.38071668547947,-2.35952475117554,1.76066322803457,-1.34013405494331,0.180201766225828,0.99994554552831
"ENSG00000148459",98.0317498585948,0.0650148061541159,0.375675206145327,0.173061211095644,0.862603313904944,0.99994554552831
"ENSG00000136754",1478.69793370788,0.253619376951119,0.478243266439077,0.530314579940724,0.595893839552287,0.99994554552831
"ENSG00000283709",31.9348299016313,0.432945854477271,0.890141959254078,0.486378436581139,0.626698876294497,0.99994554552831
"ENSG00000107890",276.263676809533,0.568773580902498,0.448521181803747,1.26810862892841,0.204759160446116,0.99994554552831
"ENSG00000136758",1269.89779533628,0.139473935706135,0.336408447731668,0.414597007437175,0.678436939261404,0.99994554552831
"ENSG00000120539",114.334267723623,0.0327218928976595,0.450071136498006,0.0727038244493257,0.942041805135509,0.99994554552831
"ENSG00000107897",262.558945302424,-0.063841225605293,0.377646468559159,-0.16905023857066,0.86575712534695,0.99994554552831
"ENSG00000099246",692.100820380557,-0.0155908571135685,0.349755892341849,-0.0445763958662064,0.964444957323166,0.99994554552831
"ENSG00000169126",4.32134749342689,-0.71319176473072,1.69936217806209,-0.419682027726443,0.674717756008954,0.99994554552831
"ENSG00000150054",30.7445242836622,-0.128578978312786,0.68917396464882,-0.186569697795107,0.851998027190566,0.99994554552831
"ENSG00000254635",285.238631644509,-0.377381741479769,0.352550422912669,-1.07043338187471,0.284424280147312,0.99994554552831
"ENSG00000095787",1569.55090885232,0.0605891663525986,0.358878752790339,0.168829070769747,0.865931091374376,0.99994554552831
"ENSG00000095739",1435.23347635059,-0.1934567915772,0.409119665222494,-0.472861140693374,0.636312250322977,0.99994554552831
"ENSG00000232624",14.7451096369908,0.757688477503177,1.12872126806342,0.671280411684954,0.502041910912129,0.99994554552831
"ENSG00000287402",6.12222992787022,-0.0332174853875145,1.13445458337057,-0.0292805775342917,0.976640817142898,0.99994554552831
